year	trakt	year_trakt	plot	east_coord	north_coord	stvtall	stvlark	stvcont	stvgran	stvbjork	stvasp	stvek	stvbok	stvask	stvalm	stvlind	stvlonn	stvavbok	stvfagel	stvklial	stvgral	stvsyk	stvsalg	stvronn	stvoxha	S	temp_sum	humidity	stand_age	CN_ratio	pH	N_deposition	soil_peat	soil_moisture	production	Cstock	bilberries	wildfood	localveg_sp_prop	dw_occ
1999	1502	19991502	2120	1604500	7095520	0	0	0	8.411000764	9.225553858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	750	57	75	35.86466165	3.73	3421.37	0	0.2	0.819423224	2480.4	0.350515464	0.431301546	0.141666667	0
1999	1502	19991502	3120	1603320	7095500	0	0	0	12.29405399	2.751782531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	780	58	135	NA	NA	3426.42	0	0.25	0.362012987	NA	0.424242424	0.536944444	0.116666667	1
1999	1502	19991502	4060	1603300	7096100	1.571492233	0	0	12.01489687	2.672523555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	740	58	85	NA	NA	3423.85	0	0.2	0.216832187	NA	NA	NA	0.116666667	0
1999	1502	19991502	4120	1603300	7096680	0.564043799	0	0	1.692449707	1.677170868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	760	58	65	28.72611465	4.4	3423.85	1	0.25	0.279793736	4600.2	0.393939394	0.626641414	0.166666667	1
1999	1504	19991504	1120	1559480	7126700	0	0	0	0.021326713	0.114272982	0	0	0	0	0	0	0	0	0	0	0	0	0.001591546	0	0	3	830	73	14	NA	NA	3014.14	0	0.25	0.027438248	NA	0.189473684	1.057605263	0.15	1
1999	1504	19991504	2060	1559500	7126100	3.217150497	0	0	0	0.24859944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	820	73	45	NA	NA	3014.14	0	0.25	0.447319837	NA	NA	NA	0.091666667	1
1999	1504	19991504	3060	1558900	7125500	3.122612681	0	0	0.965749936	0.310351413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	840	73	45	36.10526316	4.54	3008.34	0	0.2	0.562133944	2435.3	NA	NA	0.158333333	1
1999	1504	19991504	4060	1558300	7126100	0.343455564	0	0	3.443786606	0.366055513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	810	74	45	NA	NA	3006.74	0	0.2	0.509994907	NA	NA	NA	0.1	0
1999	1504	19991504	4120	1558300	7126680	0.626114082	0	0	0.812643239	6.035141329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	830	74	45	31.23376623	3.7	3006.74	0	0.2	0.716673033	2597.4	0.12244898	0.414066327	0.083333333	1
1999	1506	19991506	2120	1659500	7125520	6.567672524	0	0	0.963203463	0.807868602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	900	39	55	39.29824561	3.53	3533.99	0	0.25	0.463840081	3449.6	0.683673469	0.961352041	0.083333333	0
1999	1506	19991506	3060	1658900	7125500	7.276228673	0	0	0	0.298573975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	910	39	55	53.40425532	3.78	3528.66	0	0.2	0.443563789	5371.4	NA	NA	0.083333333	1
1999	1506	19991506	4120	1658300	7126680	0.33740769	0	0.046154826	0	0.035968933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	890	40	15	21.85520362	4.17	3522.38	1	0.25	0.08390629	41972.7	0.193548387	1.065013441	0.158333333	0
1999	1510	19991510	1060	1536100	7171700	0.011459129	0	0	0	0.001273237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	810	90	15	44.94949495	3.61	2826.87	0	0.2	0.002546473	1513	NA	NA	0.083333333	0
1999	1512	19991512	2060	1596700	7186100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810	76	12	NA	NA	3291.65	0	0.2	0	NA	NA	NA	0.1	0
1999	1512	19991512	2120	1596700	7185520	0	0	0	0	0.01496053	0	0	0	0	0	0	0	0	0	0	0	0	0.005411255	0	0	2	800	76	12	NA	NA	3305.39	0	0.2	0.004074357	NA	0.273809524	0.656547619	0.108333333	1
1999	1512	19991512	4120	1595500	7186680	3.481983703	0	0	2.530239368	0.307486631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	810	77	145	52.39130435	3.55	3284.75	0	0.2	0.194932518	3759.6	0.525252525	0.679280303	0.1	1
1999	1514	19991514	1060	1636100	7171700	9.846893303	0	0	0	0.278838808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	890	57	315	38.07692308	3.7	3061.49	0	0.15	0.096829641	1623.6	NA	NA	0.066666667	1
1999	1514	19991514	2060	1636700	7171100	4.717659791	0	0	1.084479246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	900	57	40	NA	NA	3061.49	0	0.2	0.642984467	NA	NA	NA	0.083333333	1
1999	1514	19991514	3120	1635520	7170500	8.610580596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	900	57	85	NA	NA	3087.6	0	0.2	0.160586962	NA	0.393617021	0.724106383	0.075	1
1999	1514	19991514	4060	1635500	7171100	14.24751719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	910	57	125	NA	NA	3077.68	0	0.2	0.207728546	NA	NA	NA	0.066666667	0
1999	1516	19991516	2060	1491700	7201100	0	0	0	7.658517953	1.66157372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	630	124	115	NA	NA	3531.64	0	0.2	0.148968678	NA	NA	NA	0.108333333	1
1999	1520	19991520	1060	1523900	7201700	0	0	0	0.013368984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	580	111	13	31.72413793	4.4	3167.95	0	0.2	0.002673797	2281.6	NA	NA	0.133333333	1
1999	1520	19991520	2120	1524500	7200520	0	0	0	7.453845174	1.996753247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	570	110	105	33	3.76	3165.15	0	0.2	0.31547619	1227.6	0.397959184	0.579234694	0.116666667	1
1999	1520	19991520	3060	1523900	7200500	0	0	0	19.68582888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	620	111	145	27.8030303	4.11	3168.16	0	0.25	0.380061115	1945.1	NA	NA	0.225	1
1999	1520	19991520	3120	1523320	7200500	0	0	0	15.75853069	1.671759613	0.491151006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	660	111	125	NA	NA	3168.16	0	0.25	0.380697734	NA	0.364583333	0.451041667	0.216666667	1
1999	1520	19991520	4060	1523300	7201100	0	0	0	19.02279093	1.556213394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	640	111	145	NA	NA	3167.95	0	0.2	0.276419659	NA	NA	NA	0.108333333	1
1999	1522	19991522	2060	1511700	7231100	0	0	0	8.321555895	2.560797046	0	0	0	0	0	0	0	0	0	1.758976318	0	0	0	0	0	3	590	115	125	NA	NA	3474.91	0	0.25	0.714444869	NA	NA	NA	0.125	1
1999	1522	19991522	3060	1511100	7230500	0	0	0	17.56398014	0.762668704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	620	115	205	45.56701031	3.73	3470.5	0	0.3	0.170136236	486.2	NA	NA	0.2	1
1999	1522	19991522	4060	1510500	7231100	0	0	0	4.727209065	4.445505475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	620	115	125	NA	NA	3484.95	0	0.25	0.100522027	NA	NA	NA	0.1	1
1999	1522	19991522	4120	1510500	7231680	0	0	0	6.794945251	1.549528902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	610	115	155	30.70422535	3.98	3484.95	0	0.25	0.238795518	2921.2	0.395833333	0.491041667	0.151260504	1
1999	1524	19991524	2060	1591700	7201100	16.57531194	0	0	3.271263051	1.337216705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	830	82	125	NA	NA	3187.13	0	0.25	0.460529666	NA	NA	NA	0.075	1
1999	1524	19991524	2120	1591700	7200520	0.010185893	0	0	0.21899669	0.006366183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	830	82	19	39.9137931	4.01	3187.43	0	0.25	0.046218487	3194.7	0.319587629	0.77992268	0.116666667	0
1999	1524	19991524	3060	1591100	7200500	0.052202699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	810	82	17	NA	NA	3187.43	0	0.2	0.00280112	NA	NA	NA	0.108333333	1
1999	1524	19991524	4060	1590500	7201100	0	0	0	8.539915966	0	2.80780494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	820	83	145	NA	NA	3191.57	0	0.25	0.325757576	NA	NA	NA	0.075	1
1999	1524	19991524	4120	1590500	7201680	0	0	0	0	0.004774637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	830	83	14	34.8245614	4.16	3191.57	0	0.2	0.000954927	1389.5	0.070707071	0.511691919	0.066666667	1
1999	1526	19991526	2060	1576700	7231100	0	0	0	0	0.170295391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	660	88	32	NA	NA	3221.28	0	0.25	0.033836262	NA	NA	NA	0.108333333	0
1999	1526	19991526	3060	1576100	7230500	3.425006366	0	0	1.503374077	0.828877005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	670	88	175	35.03597122	3.67	3213.9	0	0.2	0.208715304	1509.7	NA	NA	0.083333333	1
1999	1526	19991526	3120	1575520	7230500	1.394194041	0	0	0	0.397568118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	720	88	40	NA	NA	3209.17	0	0.2	0.228227655	NA	0.393617021	0.61143617	0.083333333	1
1999	1526	19991526	4120	1575500	7231680	6.483957219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	720	88	45	30.97560976	4.29	3216.25	0	0.2	0.518748408	1600.2	0.642857143	0.88625	0.134453782	1
1999	1528	19991528	2060	1624500	7201100	4.347784568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	800	68	85	NA	NA	3156.4	0	0.2	0.202030812	NA	NA	NA	0.108333333	1
1999	1528	19991528	2120	1624500	7200520	6.445760122	0	0	0.002546473	0.001273237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	800	68	65	42.36842105	4.12	3156.56	0	0.2	0.259772091	2366.7	0.2	0.6	0.058333333	1
1999	1528	19991528	3060	1623900	7200500	6.151324166	0	0	5.698051948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	840	68	135	90	3.74	3158.55	0	0.2	0.199929972	5745.6	NA	NA	0.083333333	1
1999	1528	19991528	3120	1623320	7200500	5.050929463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	840	68	45	NA	NA	3158.55	0	0.2	0.602686529	NA	0.173469388	0.295918367	0.05	1
1999	1528	19991528	4060	1623300	7201100	2.312834225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	830	68	40	NA	NA	3157.41	0	0.15	0.401515152	NA	NA	NA	0.041666667	1
1999	1530	19991530	1060	1611100	7231700	0	0	0	0.002546473	0.029921059	0.000954927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	780	75	15	38.42592593	4.59	3186.35	0	0.25	0.006684492	1037.5	NA	NA	0.142857143	1
1999	1530	19991530	1120	1611680	7231700	0.02610135	0	0	0	0.008594347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	800	75	14	NA	NA	3186.35	0	0.2	0.006939139	NA	0.410526316	0.819657895	0.12605042	1
1999	1530	19991530	2060	1611700	7231100	0.004138019	0	0	0	0.003183091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	780	75	10	NA	NA	3186.35	0	0.2	0.001464222	NA	NA	NA	0.083333333	1
1999	1530	19991530	3060	1611100	7230500	1.703272218	0	0	0	0.345365419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	790	75	15	38.86956522	4	3187.14	0	0.2	0.046377642	1162.2	NA	NA	0.091666667	1
1999	1530	19991530	4120	1610500	7231680	0.091991342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	750	75	10	61.71052632	3.82	3194.47	0	0.2	0.018398268	2485.7	0.010309278	0.226804124	0.058823529	0
1999	1532	19991532	1120	1671680	7246700	3.671377642	0	0	0.023236567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	760	52	45	NA	NA	3210.36	0	0.2	0.519766998	NA	0.163265306	0.526045918	0.050420168	1
1999	1532	19991532	2120	1671700	7245520	1.546345811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	780	52	37	59.56521739	3.58	3214.6	0	0.15	0.309269162	3329.1	0.010204082	0.279372449	0.050420168	1
1999	1532	19991532	3060	1671100	7245500	0.144194041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	770	52	30	32.5210084	3.83	3214.6	0	0.15	0.024350649	735.3	NA	NA	0.042016807	1
1999	1532	19991532	3120	1670520	7245500	0.255602241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	780	52	24	NA	NA	3206.74	0	0.15	0.044181309	NA	0.020408163	0.299107143	0.042016807	0
1999	1532	19991532	4060	1670500	7246100	1.340718105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	770	52	40	NA	NA	3203	0	0.15	0.240418895	NA	NA	NA	0.042016807	0
1999	1536	19991536	1060	1563900	7261700	0.268652916	0	0	0	0.692959002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	640	101	27	30.66666667	4.16	3332.78	0	0.2	0.157817673	552	NA	NA	0.085470085	1
1999	1536	19991536	1120	1564480	7261700	0	0	0	4.45473644	1.246498599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	650	101	85	NA	NA	3321.82	0	0.25	0.275974026	NA	0.215384615	0.381207692	0.128205128	1
1999	1536	19991536	2120	1564500	7260520	0	0	0	0.007002801	0.666857652	0	0	0	0	0	0	0	0	0	0.007957729	0.101222307	0	0.010185893	0	0	5	610	101	20	20	4.5	3323.5	0	0.25	0.154411765	3696	0.050505051	0.545391414	0.161016949	1
1999	1536	19991536	3060	1563900	7260500	0	0	0	0	1.21275783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	580	101	20	26.57894737	4.09	3336.85	0	0.2	0.242551566	1898.8	NA	NA	0.152542373	0
1999	1536	19991536	3120	1563320	7260500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	101	17	NA	NA	3336.85	0	0.2	0	NA	0.278350515	0.615899485	0.118644068	1
1999	1536	19991536	4060	1563300	7261100	0.002228164	0	0	0	0.817099567	0	0	0	0	0	0	0	0	0	1.991023682	0	0	0	0	0	3	590	101	18	NA	NA	3332.78	0	0.25	0.042557932	NA	NA	NA	0.076271186	1
1999	1536	19991536	4120	1563300	7261680	1.474726254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	620	101	27	29.25	4.46	3332.78	0	0.2	0.294945251	620.1	0.03125	0.260416667	0.084745763	1
1999	1538	19991538	1060	1551100	7291700	0	0	0	19.44900688	1.071428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	620	97	195	29.25	4.06	3457.73	0	0.2	0.179844665	877.5	NA	NA	0.165217391	1
1999	1538	19991538	1120	1551680	7291700	0	0	0	24.66609371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	650	97	195	NA	NA	3457.73	0	0.2	0.303093965	NA	0.350515464	0.492020619	0.165217391	1
1999	1538	19991538	3060	1551100	7290500	0	0	0	3.578113063	0.163929208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	650	98	125	45.68627451	3.68	3461.52	0	0.25	0.19986631	2190.2	NA	NA	0.112068966	1
1999	1538	19991538	4060	1550500	7291100	0	0	0	9.550547492	0.134008149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	640	98	135	NA	NA	3467.15	0	0.2	0.147918258	NA	NA	NA	0.113043478	1
1999	1538	19991538	4120	1550500	7291680	0	0	0	6.332760377	0.456137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	500	97	175	34.35714286	3.49	3467.15	0	0.2	0.124968169	1346.8	0.631578947	0.680631579	0.07826087	1
1999	1540	19991540	1060	1658900	7276700	0.704099822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	730	47	45	NA	NA	2712.56	0	0.2	0.071460402	NA	NA	NA	0.077586207	0
1999	1540	19991540	1120	1659480	7276700	0	0	0	6.37254902	1.266233766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	700	47	145	NA	NA	2707.79	0	0.2	0.193977591	NA	0.418367347	0.54625	0.112068966	1
1999	1540	19991540	2060	1659500	7276100	2.07696715	0	0	0.005092946	0.02610135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	740	47	40	NA	NA	2707.79	0	0.25	0.313343519	NA	NA	NA	0.094827586	0
1999	1540	19991540	3060	1658900	7275500	0.102177235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	700	48	30	36.875	3.99	2736.89	0	0.2	0.011013496	566.4	NA	NA	0.051724138	0
1999	1540	19991540	4060	1658300	7276100	4.537496817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	730	48	45	NA	NA	2712.56	0	0.2	0.570728291	NA	NA	NA	0.051724138	1
1999	1546	19991546	2060	1596700	7336100	7.153043035	0	0	1.384963076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	470	84	125	NA	NA	2902.27	0	0.2	0.09192768	NA	NA	NA	0.104761905	1
1999	1546	19991546	2120	1596700	7335520	0	0	0	0	0.162655971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	570	83	18	31.25827815	3.83	2901.78	0	0.25	0.031767252	1840.8	0.242424242	0.38635101	0.095238095	0
1999	1546	19991546	4060	1595500	7336100	0	0	0	0.458046855	0.001273237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	490	84	15	NA	NA	2910.12	0	0.2	0.021103896	NA	NA	NA	0.114285714	0
1999	1548	19991548	1060	1636100	7321700	6.689903234	0	0	1.768843901	0.125095493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	730	56	125	36.89393939	3.73	2699.85	0	0.25	0.200407436	2191.5	NA	NA	0.095652174	1
1999	1548	19991548	2060	1636700	7321100	1.062834225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	720	56	33	NA	NA	2699.85	0	0.15	0.191303794	NA	NA	NA	0.043478261	1
1999	1548	19991548	3120	1635520	7320500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690	56	28	NA	NA	2704.22	0	0.2	0	NA	0.18556701	0.347345361	0.113043478	1
1999	1548	19991548	4060	1635500	7321100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720	56	25	NA	NA	2707.5	0	0.2	0	NA	NA	NA	0.086956522	1
1999	1550	19991550	1060	1696100	7336700	1.091800357	0	0	0.004456328	0.010822511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	770	43	33	33	3.76	3008.51	0	0.2	0.191399287	2323.2	NA	NA	0.133333333	0
1999	1550	19991550	1120	1696680	7336700	2.256175197	0	0	1.872612681	9.623121976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	780	42	65	NA	NA	3008.51	0	0.25	0.476190476	NA	0.023255814	0.146511628	0.180952381	1
1999	1550	19991550	2060	1696700	7336100	1.857015533	0	0	0.274064171	0.004456328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	780	42	35	NA	NA	3008.51	0	0.25	0.320919277	NA	NA	NA	0.123809524	1
1999	1550	19991550	2120	1696700	7335520	0.209765724	0	0	0.3969315	0.006366183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	790	41	32	36.96721311	3.81	3005.66	0	0.25	0.038165266	3743.3	0.161616162	0.43270202	0.123809524	0
1999	1550	19991550	3060	1696100	7335500	1.092436975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	810	41	65	38.59504132	3.73	3005.66	0	0.25	0.106792717	1961.4	NA	NA	0.103773585	1
1999	1550	19991550	3120	1695520	7335500	2.156226127	0	0	0.147058824	0.011777438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	810	42	45	NA	NA	3000.16	0	0.25	0.313311688	NA	0.111111111	0.41844697	0.103773585	1
1999	1550	19991550	4060	1695500	7336100	7.022854596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	790	42	65	NA	NA	3005.07	0	0.2	0.360357779	NA	NA	NA	0.066666667	1
1999	1550	19991550	4120	1695500	7336680	2.446524064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	760	43	40	NA	NA	3005.07	0	0.2	0.454577285	NA	0.091836735	0.260739796	0.076190476	1
1999	1566	19991566	1060	1683900	7366700	0	0	0	0	0.127323657	0	0	0	0	0	0	0	0	0	0	0	0	0.014323911	0	0	2	680	53	18	32.15517241	3.64	3026.28	0	0.25	0.028329514	1044.4	NA	NA	0.137254902	0
1999	1566	19991566	2120	1684500	7365520	6.35758849	0	0	0	0.33390629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	670	53	55	41.42857143	3.65	3038.33	0	0.2	0.316208302	771.4	0.206185567	0.675012887	0.097087379	1
1999	1566	19991566	4060	1683300	7366100	0	0	0	0	0.510249554	0	0	0	0	0	0	0	0	0	0	0	0	0.003183091	0	0	2	630	53	30	NA	NA	3026.28	0	0.2	0.098675834	NA	NA	NA	0.126213592	1
1999	1566	19991566	4120	1683300	7366680	0	0	0.010504202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	650	53	17	44.76190476	3.7	3026.28	0	0.2	0.001336898	423	0.078651685	0.358272472	0.077669903	0
1999	1568	19991568	2060	1671700	7396100	10.4806468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	840	56	95	NA	NA	2648.89	0	0.2	0.202508276	NA	NA	NA	0.070707071	1
1999	1568	19991568	2120	1671700	7395520	4.314043799	0	0	0.167430609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	840	56	95	55.97222222	3.63	2669.7	0	0.2	0.146740514	1410.5	0.153061224	0.471132653	0.101010101	1
1999	1568	19991568	3060	1671100	7395500	0.015915457	0	0	0	0.353959766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	830	57	25	41.85840708	3.6	2669.7	0	0.25	0.070791953	1986.6	NA	NA	0.121212121	1
1999	1568	19991568	3120	1670520	7395500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	57	23	NA	NA	2673.48	0	0.2	0	NA	0.272727273	0.539457071	0.181818182	0
1999	1568	19991568	4120	1670500	7396680	8.332060097	0	0	0.51566081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	840	57	255	47.60416667	3.56	2652.83	0	0.2	0.069773364	1690.9	0.12244898	0.624617347	0.090909091	0
1999	1570	19991570	1060	1711100	7381700	7.662019353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	860	43	135	38.34862385	3.67	2642.18	0	0.2	0.122708174	1379.4	NA	NA	0.131313131	1
1999	1570	19991570	2060	1711700	7381100	7.605042017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	870	42	115	NA	NA	2642.18	0	0.2	0.184460148	NA	NA	NA	0.101010101	1
1999	1570	19991570	3060	1711100	7380500	12.11484594	0	0	0	0.028647823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	870	43	145	35.19083969	3.53	2644.47	0	0.2	0.35793863	2535.5	NA	NA	0.141414141	0
1999	1570	19991570	4060	1710500	7381100	4.455691367	0	0	0	0.892857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	820	43	115	NA	NA	2671.61	0	0.2	0.067577031	NA	NA	NA	0.080808081	1
1999	1570	19991570	4120	1710500	7381680	0.874713522	0	0	0.002864782	1.061879297	0	0	0	0	0	0	0	0	0	0	0.014005602	0	0	0	0	4	850	43	16	20.59701493	5.19	2671.61	0	0.3	0.087153043	2677.2	0.064516129	0.261747312	0.212121212	1
1999	1572	19991572	1120	1771680	7396700	0	0	0	0.008912656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	840	22	5	NA	NA	2916.34	0	0.2	0.000572956	NA	0.079365079	0.45281746	0.050505051	0
1999	1572	19991572	3060	1771100	7395500	9.422587217	0	0	2.59644767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	820	22	105	42.40740741	3.53	2920.86	0	0.2	0.420359053	2748	NA	NA	0.070707071	0
1999	1572	19991572	3120	1770520	7395500	1.482683983	0	0	0.628978864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	820	22	39	NA	NA	2909.3	0	0.2	0.383276038	NA	0.03030303	0.193510101	0.121212121	1
1999	1572	19991572	4060	1770500	7396100	0.75311943	0	0	1.923860453	1.146549529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	820	22	45	NA	NA	2904.51	0	0.25	0.56127451	NA	NA	NA	0.121212121	1
1999	1572	19991572	4120	1770500	7396680	8.30850522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	820	22	55	43.56521739	3.52	2904.51	0	0.2	0.520435447	2805.6	0.175257732	0.470515464	0.080808081	1
1999	1576	19991576	1060	1663900	7411700	3.30118411	0	0	0	0.471415839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	800	59	135	46.76923077	3.91	2661.22	0	0.2	0.050579323	881.6	NA	NA	0.040816327	1
1999	1576	19991576	2060	1664500	7411100	3.426279603	0	0	0.520117138	0.002546473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	800	59	40	NA	NA	2649.87	0	0.2	0.578017571	NA	NA	NA	0.102040816	1
1999	1576	19991576	3120	1663320	7410500	0.585052203	0	0	0.140692641	0.111089891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	810	60	39	NA	NA	2658.35	0	0.2	0.163419913	NA	0.058823529	0.408570588	0.163265306	1
1999	1580	19991580	3060	1758900	7425500	3.184364655	0	0	1.725872167	0.382607588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	800	30	65	NA	NA	2777.46	0	0.2	0.422046091	NA	NA	NA	0.112244898	1
1999	1580	19991580	3120	1758320	7425500	0.093901197	0	0	5.072892793	0.914820474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	810	30	85	NA	NA	2777.46	0	0.25	0.645339954	NA	0	0.118724227	0.142857143	0
1999	1580	19991580	4060	1758300	7426100	0	0	0	0	1.404061625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	810	30	45	NA	NA	2757.52	1	0.25	0.280812325	NA	NA	NA	0.153061224	0
1999	1580	19991580	4120	1758300	7426680	7.062006621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	800	30	75	55.10204082	3.96	2757.52	0	0.2	0.487745098	1539	0.275510204	0.743596939	0.102040816	1
1999	1590	19991590	1060	1743900	7456700	3.507766743	0	0	5.518525592	2.243124523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	630	41	145	36	3.66	2550.26	0	0.2	0.341641202	1555.2	NA	NA	0.115789474	1
